26.3893782901543	-1.29270670618104e-14	'0HgtPhYyq9'
0	0	'7kFaL#g3od'
0.191255652198730	0.0167327014026459	'G8nJZ3hibL'
0.378139031363063	0.0666761136882724	'PRhja5ToSQ'
0.556333337960104	0.149069068628921	'WyhlOGo9GL'
0.721632128333979	0.262652614803736	'A0ed5aisEg'
0.869993020613922	0.405684408053671	'e1mHmKZh3p'
0.997589650328820	0.575958653158129	'xHh4GnFZsG'
1.10086131904097	0.770831394115971	'zo4naoeFo7'
1.17655980191487	0.987250895844779	'ellOqJwNKt'
1.22179280799355	1.22179280799355	'QKnPQ1ZGMW'
1.23406361980597	1.47069975239358	'3lQW34cQiL'
1.21130647646795	1.72992492992152	'2OKBUizyBX'
1.15191730631626	1.99517930065764	'edCmkSbISv'
1.05477946093955	2.26198185359620	'CQ#cJ3BHPv'
0.919284151813078	2.52571244916893	'4Oqz73Y7bK'
0.745345343144604	2.78166668980052	'Tq67l7ZCSC'
0.533408909506180	3.02511225090450	'2bFIPO2wVY'
0.284455923844980	3.25134608737841	'lhV1Q6YrRB'
2.11603776309397e-16	3.45575191894877	'7hqmv9t2#v'
-0.317921326650271	3.63385739177587	'JUBr8tuLWk'
-0.666761136882724	3.78139031363063	'c0zUdqlIBH'
-1.04348348040245	3.89433336572073	'Och#t9Do8R'
-1.44458938142055	3.96897670583688	'74MuLGTVZR'
-1.86614827704689	4.00196789482404	'Tt7FRl0xjC'
-2.30383461263251	3.99035860131528	'q1EWQbT8IN'
-2.75296926469990	3.93164756800346	'4nZWouu8Ca'
-3.20856541149553	3.82381935622332	'AsxjBA#MzW'
-3.66537842398065	3.66537842398065	'dGxcSWebsq'
-4.11795930670204	3.45537813545673	'AEdwznW3PE'
-4.56071117888402	3.19344434705188	'tw4w7h89g1'
-4.98794825164410	2.87979326579064	'46cv7z6c0#'
-5.39395672780632	2.51524332993276	'XKzk8ePq5m'
-5.77305702667183	2.10122091842989	'UeZFl3iS4y'
-6.11966671756115	1.63975975491813	'wljSi#erev'
-6.42836353317207	1.13349393270063	'NPGs1xuGg1'
-6.69394782695556	0.585644549092605	'1XRHriAabx'
-6.91150383789755	8.46415105237588e-16	'0lIltaNQ#e'
-7.07645913135302	-0.619109951897895	'0mz8onoD74'
-7.18464159589820	-1.26684616007717	'rTVEgmtAKd'
-7.23233339348136	-1.93789789217597	'W768NKklsT'
-7.21632128333979	-2.62652614803736	'YVIFiU#tkt'
-7.13394276903416	-3.32661214604010	'9a540DWSnI'
-6.98312755230174	-4.03171057210690	'X2PB#mPbuj'
-6.76243381696596	-4.73510713528382	'bmLyzevZtJ'
-6.47107891053177	-5.42987992714628	'gqJDVcvI4N'
-6.10896403996776	-6.10896403996775	'Xa9L3iU4id'
-5.67669265110748	-6.76521886101049	'yW9iwqM02C'
-5.17558221763581	-7.39149742784651	'mRvexhlNWS'
-4.60766922526504	-7.98071720263056	'19n49oyZeE'
-3.97570719892598	-8.52593160201643	'yW1#eWD5sb'
-3.28315768504671	-9.02040160417473	'8tpg3DdTMJ'
-2.53417416669165	-9.45766674532178	'4E8sAA1d0N'
-1.73357895589508	-9.83161481543964	'yP#7i5oxjM'
-0.886833174340231	-10.1365495665327	'5g#XMtTH3r'
-1.90443398678457e-15	-10.3672557568463	'7azyW5SKcP'
0.920298577145519	-10.5190608709302	'Amppq1Cqjr'
1.86693118327162	-10.5878928781658	'4QETxfbKQr'
2.83231230394949	-10.5703334212420	'zsk#dfRpZS'
3.80846291465417	-10.4636658608427	'mx9wlcJNs8'
4.78707601503332	-10.2659176432443	'o4NrTBzbF6'
5.75958653158129	-9.97589650328820	'YlPpXeZVQw'
6.71724500586775	-9.59322006592845	'P86ROPPPa0'
7.65119444279704	-9.11833846484023	'mMy#J1PaUb'
8.55254965595485	-8.55254965595486	'UGqDMfRalD'
9.41247841531894	-7.89800716675824	'32FLAlsvN8'
10.2222836768090	-7.15772008821974	'eDLV3CWo0C'
10.9734861536170	-6.33554518473942	'xDSR5mfuH3'
11.6579064762265	-5.43617106791920	'hAKQCqBfeR'
12.2677461816776	-4.46509445166353	'lS5AjXXBri'
12.7956667730824	-3.42858857846518	'wxPMXtHbBE'
13.2348660977072	-2.33366397908954	'sy55nIDwun'
13.5791513061098	-1.18802179958786	'tMy9aPeq17'
13.8230076757951	-3.38566042095035e-15	'IrFGIgecyh'
13.9616626105073	1.22148720239314	'qeUQ9QxfUm'
13.9911441604333	2.46701620646607	'AD5505qwrM'
13.9083334490026	3.72672671572301	'cxAjbDb0mu'
13.7110104383456	4.99039968127098	'6Uu2bgpdLO'
13.3978925174544	6.24753988402653	'ZAvDbimbFR'
12.9686654542747	7.48746249105567	'EtVpeYUGXX'
12.4240063148909	8.69938287645168	'eyr1g1dQnj'
11.7655980191487	9.87250895844779	'iYaISA6m4a'
10.9961352719420	10.9961352719420	'ZilfkIvpWT'
10.1193216824090	12.0597379696274	'RJV0OEfHZF'
9.13985795880367	13.0530699257715	'tVjppsSFnQ'
8.06342114421381	13.9662551046035	'4StUWl5Q7u'
6.89663493691242	14.7898813504367	'A1rjVUEcpk'
5.64703121828035	15.5150907591805	'Z6W7Bbssgm'
4.32300299023870	16.1336668008430	'vyVj1lg1rG'
2.93374900228399	16.6381173799748	'fBb5C7LXMG'
1.48921042483548	17.0217530456870	'bRGfPWjiaY'
5.29009440773492e-15	17.2787595947439	'XRLIAvftvQ'
-1.52267582764077	17.4042643500844	'MEas9iCkRi'
-3.06710122966052	17.3943954427009	'bHXw5r9HoY'
-4.62114112749654	17.2463334767632	'jMYVWXHfzV'
-6.17233644788779	16.9583550158485	'fHkgW2VcOw'
-7.70800375301974	16.5298673916645	'Rhh37D9nEN'
-9.21533845053005	15.9614344052611	'Wav5n8vh1z'
-10.6815207470356	15.2547925638534	'IvmZ1CG7Yh'
-12.0938234740985	14.4128575734571	'4VptOicmig'
-13.4397208879290	13.4397208879291	'S37y9hHoM1'
-14.7069975239358	12.3406361980598	'7GSybfBkku'
-15.8838561747340	11.1219958293876	'ExMh6#9TvN'
-16.9590240555899	9.79129710368819	'2pGk81vsPC'
-17.9218562246468	8.35709880590563	'dHKap9Rh6K'
-18.7624353366835	6.82896798489715	'xG3g9vtAMQ'
-19.4716668286037	5.21741740201223	'FuzVIp0qIX'
-20.0413686622423	3.53383402547844	'qg9Q2XIFuX'
-20.4643547852641	1.79039905008311	'XTSQd#Y7K6'
-20.7345115136926	7.61773594713829e-15	'v1lGcpDBS6'
-20.8468660896616	-1.82386445288839	'g3X3h4GNsW'
-20.7976467249685	-3.66718625285497	'AYUYLNllK6'
-20.5843335045239	-5.51555553927006	'DMgvJ6aDqR'
-20.2056995933514	-7.35427321450460	'x8rfGShARl'
-19.6618422658746	-9.16846762201296	'KKqji8nUg2'
-18.9542033562476	-10.9432144100044	'#0Vv7qeSlV'
-18.0855788128159	-12.6636586176195	'8b8qs870J0'
-17.0601171277656	-14.3151379897493	'dSg0hQWLWL'
-15.8833065039162	-15.8833065039161	'0YAT0RxhJh'
-14.5619507137105	-17.3542570782443	'RtucLIRoyq'
-13.1041336999715	-18.7146424236965	'SIPrEf#5kw'
-11.5191730631626	-19.9517930065764	'vrqRkmzBN#'
-9.81756267489885	-21.0538310988569	'znqyRpBih3'
-8.01090475151396	-22.0097799141864	'L69UnhcWVF'
-6.11183181378576	-22.8096668563643	'YPesI060ep'
-4.13391904867290	-23.4446199445099	'caC6CdYh#4'
-2.09158767533074	-23.9069565248413	'AxeYz3#M2T'
-1.03685850391604e-14	-24.1902634326414	'ZzXaFquSVu'
2.12505307813601	-24.2894678292387	'#sFdohIR#y'
4.26727127604942	-24.2008980072360	'6VNqWb50Yu'
6.40996995104358	-23.9223335322845	'SSSB5rOfxX'
8.53620998112142	-23.4530441708543	'NtwrnwgUAk'
10.6289314910062	-22.7938171400848	'KMJfBdCbKk'
12.6710903694788	-21.9469723072341	'zFOPWZHZqi'
14.6457964882034	-20.9163650617784	'WpqIb7jkwP'
16.5364525054000	-19.7073766820741	'rSjnZP6chn'
18.3268921199032	-18.3268921199033	'qbKr6Xo4en'
20.0015166325527	-16.7832652293613	'dGHGc7n6DT'
21.5454286726590	-15.0862715705555	'7AKv0mg7us'
22.9445619575629	-13.2470490226370	'u3895RDzLC'
24.1858059730670	-11.2780265438921	'wiUk1oaiLO'
25.2571244916893	-9.19284151813078	'MQ7o0YKu2W'
26.1476668841249	-7.00624622555929	'L#8J6aOIQi'
26.8478712267775	-4.73400407186735	'FlBcU7TapY'
27.3495582644184	-2.39277630057837	'IGTznM9b0h'
27.6460153515902	-1.35426416838014e-14	'BAxcS2pRoQ'
0	0	'LXh6vJAI5q'
0.199949090935036	0.0174932787391297	'H8HfWdDUQP'
0.395327169152293	0.0697068461286484	'7C5Xp8FrZH'
0.581621216958291	0.155844935384781	'ed3pRpo43V'
0.754433588712796	0.274591370022088	'ay62fk6KXQ'
0.909538157914555	0.424124608419747	'0ERimZQaYG'
1.04293463443468	0.602138591938044	'Imp0fTKDOX'
1.15090046990647	0.805869184757606	'jjxlGoEXSu'
1.23003979291100	1.03212593656500	'EvPOAINN5R'
1.27732884472053	1.27732884472053	'GxqmVrOTWN'
1.29015742070625	1.53754974113875	'quAWP6wXrs'
1.26636586176195	1.80855788128159	'l8xhF3QdUv'
1.20427718387609	2.08586926886935	'yy3FqfVlWN'
1.10272398189134	2.36479921057784	'QGJUlJDAwq'
0.961069795077309	2.64051756049479	'HtKHqJDIAL'
0.779224676923904	2.90810608479146	'ECTgY#bJxu'
0.557654769029188	3.16261735321834	'FdSZb2sABO'
0.297385738565206	3.39913454589561	'l6VbGttx7C'
2.21222129778006e-16	3.61283155162826	'ydRCx4w0VM'
-0.332372296043465	3.79903272776568	'XQBSPMVhHM'
-0.697068461286484	3.95327169152293	'eZuSy5wVtC'
-1.09091454769347	4.07134851870804	'mHDDB8hvlu'
-1.51025253512148	4.14938473792038	'U1fHzqYtaD'
-1.95097319873084	4.18387552640695	'kSZkTJ#GVC'
-2.40855436775217	4.17173853773870	'6X#ijLNeN7'
-2.87810423127716	4.11035882109453	'R8zWBVYF9L'
-3.35440929383624	3.99762932696074	'KfgDXk#brB'
-3.83198653416159	3.83198653416159	'J4CBkVN4rX'
-4.30513927518849	3.61244077797749	'ZMO36xPkMI'
-4.76801623246965	3.33860090828151	'r5vzOYa6Gh'
-5.21467317217338	3.01069295969022	'nRMZWK4bqN'
-5.63913657907024	2.62957257220243	'dDfQrvYjum'
-6.03546870970237	2.19673096017671	'kEXCZpk9bx'
-6.39783338654120	1.71429428923259	'jBgZNOb5UR'
-6.72056187558898	1.18501638418703	'WfzOBSS0Iz'
-6.99821818272626	0.612264755869541	'2iBfsr4s7A'
-7.22566310325652	8.84888519112023e-16	'zCgpvRl3ox'
-7.39811636459633	-0.647251313347799	'eZ3s0AGi1Q'
-7.51121621389357	-1.32443007644432	'wot4wNCJtI'
-7.56107582045778	-2.02598416000215	'NcdFfEKvVT'
-7.54433588712796	-2.74591370022088	'z99kOSqkM8'
-7.45821289489935	-3.47782178904193	'VJUHwxkEMw'
-7.30054244104273	-4.21497014356630	'W0IrLYV60n'
-7.06981717228259	-4.95033927779672	'2NEqhgQ1zB'
-6.76521886101049	-5.67669265110748	'd7c1hbBf35'
-6.38664422360265	-6.38664422360265	'RIAUh0q5vK'
-5.93472413524873	-7.07272880923824	'8Vlu2VdKdc'
-5.41083595480107	-7.72747458365771	'Io4aLSDDBi'
-4.81710873550435	-8.34347707547740	'jTvq7egxjw'
-4.15642116251353	-8.91347394756263	'5NmdmMqBO5'
-3.43239212527611	-9.43041985890995	'whEMA80c#y'
-2.64936390154127	-9.88756068829095	'eIN0UuKuDt'
-1.81237799934486	-10.2785063979596	'H9lQb6fEpc'
-0.927143773173878	-10.5973018195569	'JwhF42Do4V'
-1.99099916800205e-15	-10.8384946548848	'qccB27ej#Z'
0.962130330652133	-10.9972000014270	'N2rKAKN4sI'
1.95179169160215	-11.0691607362642	'apUlNLNsPR'
2.96105377231083	-11.0508031222075	'eNWovfmUTI'
3.98157486532027	-10.9392870363355	'1S5HmRghDb'
5.00467037935301	-10.7325502633917	'N5rHWTTjyd'
6.02138591938044	-10.4293463443468	'xauW7vBv5V'
7.02257432431628	-10.0292755234707	'E1Fi5gDbrQ'
7.99897600837872	-9.53280839506023	'4cOM1upG0c'
8.94130191304371	-8.94130191304371	'o4GmBF5ioO'
9.84031834328798	-8.25700749251997	'nEoLm9qUcB'
10.6869329348458	-7.48307100132063	'g#tZlkfJSf'
11.4722809787814	-6.62352451131849	'IZlydqvLnw'
12.1878113160550	-5.68326975282462	'abeN0fGWzH'
12.8253710081175	-4.66805329037551	'ousG8ajGeJ'
13.3772879900407	-3.58443351384996	'TIVpgykEP5'
13.8364509203303	-2.43973961450270	'4#U#mplymX'
14.1963854563876	-1.24202279047821	'LDJYA8U8BZ'
14.4513262065130	-3.53955407644809e-15	'RWxcDDhwm6'
14.5962836382576	1.27700934795647	'xvUgogpO9F'
14.6271052586348	2.57915330675999	'Z#emAwuNZQ'
14.5405304239573	3.89612338461951	'ENeg0aZ8VI'
14.3342381855431	5.21723603041966	'r6efALxmx0'
14.0068876318841	6.53151896966410	'rFyIjkB6mq'
13.5581502476508	7.82780169519457	'asdZ#eH2VT'
12.9887338746587	9.09480937083584	'X2hBPtbQLN'
12.3003979291100	10.3212593656500	'fCXWRQuIyT'
11.4959596024848	11.4959596024848	'VpCwr6Drt1'
10.5792908497912	12.6079078773377	'i1Dvq3UgcL'
9.55530604784020	13.6463912860338	'1CgO4iG1CI'
8.42994028713262	14.6010848820854	'NwWB0Wx3qi'
7.21011834313571	15.4621486845474	'4GFCUK#avr'
5.90371445547491	16.2203221573251	'w5TMEkiolc'
4.51950312615865	16.8670152917904	'Kw9J03Eeuu'
3.06710122966053	17.3943954427009	'zhjViBu00C'
1.55690180778255	17.7954690932182	'5F1gBIltCL'
5.53055324445015e-15	18.0641577581413	'Otwl2c9Qrl'
-1.59188836526080	18.1953672750883	'RRrzEXy8#a'
-3.20651492191782	18.1850497810055	'bVcwv#MXsK'
-4.83119299692820	18.0302577257070	'UyNUdWEfRj'
-6.45289719551906	17.7291893347507	'BmaoTSbiHI'
-8.05836755997518	17.2812250003765	'OGFLrig7ot'
-9.63421747100868	16.6869541509548	'aP6yvD5p7i'
-11.1670444173554	15.9481922258468	'TFaX19DW#a'
-12.6435427229212	15.0679874631597	'XGlJX6sPuU'
-14.0506172919258	14.0506172919258	'XfMSSbe60S'
-15.3754974113875	12.9015742070625	'8t2gD8qE9S'
-16.6058496372219	11.6275410943597	'7KA31VGnZ6'
-17.7298887853895	10.2363560629467	'3n4NQAFlSw'
-18.7364860530398	8.73696693344679	'oLRIjJ1B1O'
-19.6152733065327	7.13937562057429	'vDsL#ghRXg'
-20.3567425935402	5.45457273846733	'gdJNomL2h9'
-20.9523399650715	3.69446284481837	'R7mwDl4ghy'
-21.3945527300489	1.87178082508689	'pdjugHQ6lh'
-21.6769893097696	7.96399667200821e-15	'7Q5jurI9aE'
-21.7944509119189	-1.90676738256513	'G9jeoNrPn8'
-21.7429943033761	-3.83387653707565	't9whcoTbpz'
-21.5199850274568	-5.76626260923688	'UpfJTG2q07'
-21.1241404839583	-7.68855836061845	'ngj#n1eBPi'
-20.5555623688689	-9.58521615028627	'GdKUGatw6v'
-19.8157580542588	-11.4406332468228	'U3hQKCK6G0'
-18.9076505770348	-13.2392794638749	'J1lMyxGKlU'
-17.8355769972095	-14.9658260801924	'Qxmrr6Hmeh'
-16.6052749813669	-16.6052749813669	'NvQM2BCbE9'
-15.2238575643337	-18.1430869454372	'npUdBM2ET0'
-13.6997761408793	-19.5653079884100	'm53P8c3dkA'
-12.0427718387609	-20.8586926886935	'taHlA7rRvp'
-10.2638155237579	-22.0108234215322	'RhDq6dX5A6'
-8.37503678567369	-23.0102244557403	'rz2GsigTKU'
-6.38964235077602	-23.8464698952899	'qhmvKfwS0q'
-4.32182445997621	-24.5102844874422	'Uh0PBmhO56'
-2.18665984239123	-24.9936363668795	'ergRASpJO3'
-1.08398843591223e-14	-25.2898208613978	'moENxnEpg7'
2.22164639986946	-25.3935345487496	'BtZrEvDofh'
4.46123815223348	-25.3009388257468	'uROv8KXG6y'
6.70133222154556	-25.0097123292065	'uykWK34vWf'
8.92421952571784	-24.5190916331659	'pSJTVINjDa'
11.1120647405974	-23.8298997373613	's3ldzUXIpB'
13.2470490226369	-22.9445619575629	'O979EMahdn'
15.3115145103945	-21.8671089282229	'fxsjJn69tL'
17.2881094374637	-20.6031665312592	'2IuDoD5KFT'
19.1599326708079	-19.1599326708080	'qM9CeoZDnN'
20.9106764794869	-17.5461409216050	'nYy3xsaoEX'
22.5247663395980	-15.7720111873989	'bZROu3wCil'
23.9874965919975	-13.8491876145750	'PZyTexc0qF'
25.2851607900246	-11.7906641140690	'9jNGDBVj1n'
26.4051756049479	-9.61069795077309	'lNPpUgHc#Z'
27.3361971970397	-7.32471196308471	'DSiuUfnvrI'
28.0682290098128	-4.94918607513405	'5Xh#8zazcX'
28.5927200037102	-2.50153885969557	'sPLPRCi7xP'
28.9026524130261	-1.41582163057924e-14	'rAwUUwYNjN'
0	0	'KZBaACLMlO'
-0.182562213462424	-0.0159721240661619	'jiV#J1xhBQ'
-0.360950893573833	-0.0636453812478964	'#sNoHjxaFk'
-0.531045458961918	-0.142293201873061	'oH2eRTpfbU'
-0.688830667955162	-0.250713859585385	'jAi6eUyJEc'
-0.830447883313289	-0.387244207687595	'dushMJZb96'
-0.952244666222964	-0.549778714378214	'T2ji1xhAXb'
-1.05082216817547	-0.735793603474336	'nJjZDIYcU2'
-1.12307981091874	-0.942375855124562	'mMJwpVDadh'
-1.16625677126657	-1.16625677126657	'0#YL#q6ooY'
-1.17796981890570	-1.40384976364842	'BlupDJvfYS'
-1.15624709117396	-1.65129197856145	'L7ZIiBiYvK'
-1.09955742875643	-1.90448933244593	'dlFfwIs0gA'
-1.00683493998775	-2.15916449661455	'W9JwWRiZ5W'
-0.877498508548847	-2.41090733784307	'HQJznppiSG'
-0.711466009365304	-2.65522729480959	'0TldpQRr9R'
-0.509163049983172	-2.88760714859066	'140vQ711wd'
-0.271526109124754	-3.10355762886121	'16Btdl#19V'
-2.01985422840788e-16	-3.29867228626928	'RTViR5qxLI'
0.303470357257076	-3.46868205578606	'DmlXBKfxw6'
0.636453812478964	-3.60950893573833	'ycVIjNHwct'
0.996052413111425	-3.71731821273342	'Gbj15WXGpN'
1.37892622771962	-3.78856867375339	'2YcLExyd1n'
1.78132335536294	-3.82006026324113	'LBITuwJyKt'
2.19911485751285	-3.80897866489186	'EYzh7TkLY#'
2.62783429812263	-3.75293631491240	'V5rBeqZJj7'
3.06272152915483	-3.65000938548590	'8#0p22wKFg'
3.49877031379971	-3.49877031379971	'FbTX#27QD0'
3.93077933821558	-3.29831549293597	'rlNhDbMU71'
4.35340612529838	-3.04828778582225	'QXuxANEs3R'
4.76122333111482	-2.74889357189107	'rIX0rr1SpS'
5.14877687654239	-2.40091408766309	'7xzuyZIKzB'
5.51064534364129	-2.00571087668308	'iz7cEgMS9K'
5.84150004858110	-1.56522522060367	'wVdGD2E3Yb'
6.13616519075516	-1.08197148121424	'WCtWowqezE'
6.38967747118485	-0.559024342315668	'BbJyAGaO8X'
